Model,k1,k2,k3,k4,k5,k6,k7,k8,k9
ARIANEXT LITE 110 M LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT LITE 110 M,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT PLUS 110 M LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT PLUS 110 M,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS PLUS 110 M NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS POCKET 110 M NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
AEROTOP MONO 11M-CRX,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT COMPACT 110 M LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT FLEX 110 M LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT FLEX 110 M - 300 LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS COMPACT 110 M NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS FLEX 110 M NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS FLEX 110 M - 300 NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT COMPACT 110 M,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT FLEX 110 M,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT FLEX 110 M - 300,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M PLUS 11,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M PLUS 11 T,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M LIGHT 11,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M LIGHT 11 T,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M FLEX 11 180 e,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M FLEX 11 T 180 e,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M FLEX 11 300 e,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M FLEX 11 T 300 e,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M COMPACT 11,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M COMPACT 11 T,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M HYBRIDall 11,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ENERGION M HYBRIDall 11 T,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ATAG p ENERGION M HYBRIDzone 11,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ATAG p ENERGION M HYBRIDzone 11 T,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ATAG i ENERGION M HYBRIDzone 11,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ATAG i ENERGION M HYBRIDzone 11 T,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS M HYBRID 11 NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS M HYBRID 11 T NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS M HYBRID FLEX 11 NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS M HYBRID FLEX 11 T NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS M HYBRID UNIVERSAL 11 NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS M HYBRID UNIVERSAL 11 T NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT M HYBRID 11 LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT M HYBRID 11 T LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT M HYBRID FLEX 11 LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT M HYBRID FLEX 11 T LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT M HYBRID UNIVERSAL 11 LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT M HYBRID UNIVERSAL 11 T,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
AEROTOP HYBRID MINI EVO 11,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
AEROTOP HYBRID UNIVERSAL 11,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS M FLEX IN 11 NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
NIMBUS M FLEX IN 11 T NET,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT M FLEX IN 11 LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
ARIANEXT M FLEX IN 11 T LINK,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
AEROTOP MONO BUILT-IN 11M-CRX,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
AEROTOP MONO BUILT-IN 11M-CR,-403.61652093414347,-50.874537683164874,9556.470056128295,-145.91276049933649,41.42193732707918,862.0655679309889,0.11506773830635024,-0.11887876691730317,8.379970528710091
AEROTOP SPLIT 11M-R,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT PLUS 110 S-T LINK,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT PLUS 110 S-T,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
NIMBUS PLUS 110 S-T NET,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
AEROTOP SPLIT 11M-CR,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT COMPACT 110 S-T LINK,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT FLEX 110 S-T LINK,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT FLEX 110 S-T - 300 LINK,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
NIMBUS COMPACT 110 S-T NET,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
NIMBUS FLEX 110 S-T NET,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
NIMBUS FLEX 110 S-T - 300 NET,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT COMPACT 110 S-T,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT FLEX 110 S-T,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT FLEX 110 S-T - 300,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
AEROTOP SPLIT 11M-RX,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT PLUS 110 S LINK,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT PLUS 110 S,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
NIMBUS PLUS 110 S NET,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
AEROTOP SPLIT 11M-CRX,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT COMPACT 110 S LINK,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT FLEX 110 S LINK,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT FLEX 110 S - 300 LINK,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
NIMBUS COMPACT 110 S NET,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
NIMBUS FLEX 110 S NET,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
NIMBUS FLEX 110 S - 300 NET,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT COMPACT 110 S,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT FLEX 110 S,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
ARIANEXT FLEX 110 S - 300,-383.2589834263097,-40.208264238788985,9094.815525200454,-146.00464951148453,42.16189518012148,797.0761276542464,0.1642501703852329,-0.10859858935822865,8.109450912840837
AEROTOP MONO 04M-RX 1Z,-178.11435038390613,-26.356121041224014,4091.8918869948457,-58.68998719841679,16.51325802954314,369.0217099854814,0.08470997830787817,-0.10410035820649306,7.653214889006155
AEROTOP MONO 04M-RX 2Z,-178.11435038390613,-26.356121041224014,4091.8918869948457,-58.68998719841679,16.51325802954314,369.0217099854814,0.08470997830787817,-0.10410035820649306,7.653214889006155
AEROTOP MONO 04M-RXL,-178.11435038390613,-26.356121041224014,4091.8918869948457,-58.68998719841679,16.51325802954314,369.0217099854814,0.08470997830787817,-0.10410035820649306,7.653214889006155
AEROTOP MONO 04M-X 1Z,-178.11435038390613,-26.356121041224014,4091.8918869948457,-58.68998719841679,16.51325802954314,369.0217099854814,0.08470997830787817,-0.10410035820649306,7.653214889006155
